dummy,current_age,retirement_age,earnings_level,current_savings,savings_after_divorce,additional_annual_savings,portfolio,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
x,40,65,high,300000,50000,1000,MPU_ES030,50,85981.25214,98484.87625,73455.64257,8585.050337,10786.43815,6367.356858
x,40,65,high,300000,50000,1000,MPU_ES030,51,90452.10569,104256.7015,76689.67726,8823.872623,11189.66112,6440.891596
x,40,65,high,300000,50000,1000,MPU_ES030,52,95096.6825,110104.9905,80020.32042,9049.150179,11591.09986,6511.302042
x,40,65,high,300000,50000,1000,MPU_ES030,53,99862.25884,116325.4413,83453.91389,9275.701711,11986.12819,6564.578118
x,40,65,high,300000,50000,1000,MPU_ES030,54,104838.4702,122626.1393,87139.60078,9509.508681,12363.3286,6627.548124
x,40,65,high,300000,50000,1000,MPU_ES030,55,109995.5842,129256.5394,90775.50932,9728.573384,12748.88445,6708.466512
x,40,65,high,300000,50000,1000,MPU_ES030,56,115365.2867,136083.5121,94796.11029,9954.754756,13150.51715,6753.064218
x,40,65,high,300000,50000,1000,MPU_ES030,57,120892.9765,143302.1608,98660.67101,10178.70422,13532.23875,6799.866296
x,40,65,high,300000,50000,1000,MPU_ES030,58,126594.8092,150578.8767,102592.8433,10411.15034,13905.67878,6895.362048
x,40,65,high,300000,50000,1000,MPU_ES030,59,132591.5749,158485.2149,106958.7844,10638.5344,14275.54153,6942.658118
x,40,65,high,300000,50000,1000,MPU_ES030,60,138947.5076,166850.2717,111428.5961,10874.30319,14662.94316,7033.257765
x,40,65,high,300000,50000,1000,MPU_ES030,61,145470.3574,175348.0433,115868.8168,11112.46794,15109.92384,7095.385967
x,40,65,high,300000,50000,1000,MPU_ES030,62,152395.5061,184133.1505,120682.8578,11351.01292,15495.31629,7135.002074
x,40,65,high,300000,50000,1000,MPU_ES030,63,159464.4697,193003.8124,125750.3522,11601.55047,15945.88688,7214.788211
x,40,65,high,300000,50000,1000,MPU_ES030,64,166785.5414,202616.5096,130782.9779,11841.9038,16342.76396,7261.985067
x,40,65,high,300000,50000,1000,MPU_ES030,65,174397.9679,212294.1497,136077.1317,12082.72918,16764.85807,7340.446362
x,40,65,high,300000,50000,1000,MPU_ES040,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES040,41,53197.95027,56419.06258,49990.18288,6621.337076,7227.584027,6012.474691
x,40,65,high,300000,50000,1000,MPU_ES040,42,56509.07275,61220.9742,51766.10278,6863.607851,7759.585821,5984.206826
x,40,65,high,300000,50000,1000,MPU_ES040,43,59983.75455,66137.73213,53806.60251,7113.201206,8223.01458,6006.258113
x,40,65,high,300000,50000,1000,MPU_ES040,44,63650.43004,71203.04669,56195.77076,7373.206956,8691.903462,6048.838284
x,40,65,high,300000,50000,1000,MPU_ES040,45,67455.32905,76142.709,58753.11065,7610.813356,9111.768511,6110.787142
x,40,65,high,300000,50000,1000,MPU_ES040,46,71445.48061,81463.94738,61453.68835,7868.214005,9541.458649,6167.530329
x,40,65,high,300000,50000,1000,MPU_ES040,47,75566.33003,87178.17292,64143.45092,8128.160667,10005.38812,6225.117177
x,40,65,high,300000,50000,1000,MPU_ES040,48,79887.07535,92977.22656,67039.30677,8386.345993,10472.03144,6301.323678
x,40,65,high,300000,50000,1000,MPU_ES040,49,84439.45716,98882.92861,70097.09557,8655.469686,10937.16848,6358.059609
x,40,65,high,300000,50000,1000,MPU_ES040,50,89129.28961,105313.1667,73217.6854,8911.649155,11396.89759,6449.631156
x,40,65,high,300000,50000,1000,MPU_ES040,51,93993.85933,111647.7829,76541.01358,9190.980689,11835.48692,6534.70683
x,40,65,high,300000,50000,1000,MPU_ES040,52,99041.86416,118310.4101,79974.5875,9453.584041,12297.57041,6608.231325
x,40,65,high,300000,50000,1000,MPU_ES040,53,104413.9097,125355.9483,83459.78659,9732.206285,12778.22044,6699.711608
x,40,65,high,300000,50000,1000,MPU_ES040,54,110087.1419,132877.9228,87314.36159,10012.56333,13219.04981,6766.136947
x,40,65,high,300000,50000,1000,MPU_ES040,55,115863.6144,140354.7081,91184.43187,10293.6386,13704.26616,6852.824004
x,40,65,high,300000,50000,1000,MPU_ES040,56,121964.9797,148396.1481,95249.6582,10575.4237,14147.19194,6928.825434
x,40,65,high,300000,50000,1000,MPU_ES040,57,128334.6672,156806.8587,99613.55926,10855.49647,14676.14734,7033.699869
x,40,65,high,300000,50000,1000,MPU_ES040,58,134930.3657,165619.4303,103772.1822,11144.40958,15101.78363,7121.498851
x,40,65,high,300000,50000,1000,MPU_ES040,59,141760.6725,174846.7169,108124.9776,11429.66083,15591.48483,7171.022151
x,40,65,high,300000,50000,1000,MPU_ES040,60,149063.8307,184826.3244,112633.8618,11723.94378,16067.56274,7246.871595
x,40,65,high,300000,50000,1000,MPU_ES040,61,156698.8567,195211.872,117987.3359,12012.65495,16559.08058,7359.186498
x,40,65,high,300000,50000,1000,MPU_ES040,62,164603.5184,205813.9971,122731.7762,12321.24663,17138.75648,7437.838922
x,40,65,high,300000,50000,1000,MPU_ES040,63,172795.5841,216783.795,128415.8791,12627.75389,17616.22563,7525.467618
x,40,65,high,300000,50000,1000,MPU_ES040,64,181248.456,227125.7311,133565.381,12935.1586,18115.99196,7622.112499
x,40,65,high,300000,50000,1000,MPU_ES040,65,190101.6617,240206.3578,139191.4715,13241.90638,18598.48865,7627.175768
x,40,65,high,300000,50000,1000,MPU_ES050,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES050,41,53376.35355,57277.23678,49464.55513,6638.876506,7310.585684,5969.383538
x,40,65,high,300000,50000,1000,MPU_ES050,42,56946.35474,62732.52836,51118.57974,6912.27149,7878.869192,5941.341081
x,40,65,high,300000,50000,1000,MPU_ES050,43,60616.81538,68041.07578,53206.49843,7185.0469,8422.99406,5949.715147
x,40,65,high,300000,50000,1000,MPU_ES050,44,64528.05789,73600.50491,55510.25331,7470.045074,8937.830744,5999.999055
x,40,65,high,300000,50000,1000,MPU_ES050,45,68522.9056,79075.28979,57871.73466,7741.721463,9434.579472,6057.646112
x,40,65,high,300000,50000,1000,MPU_ES050,46,72747.92364,84571.16026,60630.53968,8020.76096,9914.802033,6120.21588
x,40,65,high,300000,50000,1000,MPU_ES050,47,77180.08007,90763.81629,63378.78022,8310.179335,10435.07206,6181.081469
x,40,65,high,300000,50000,1000,MPU_ES050,48,81839.70706,97386.30864,66144.63589,8591.931553,10896.63326,6253.887302
x,40,65,high,300000,50000,1000,MPU_ES050,49,86716.1665,104015.6241,69178.5599,8888.872414,11436.88404,6353.022463
x,40,65,high,300000,50000,1000,MPU_ES050,50,91857.014,110923.8691,72560.56494,9185.603714,11885.89409,6439.841384
x,40,65,high,300000,50000,1000,MPU_ES050,51,97340.25602,118427.7682,76176.23742,9504.273829,12424.98017,6540.518639
x,40,65,high,300000,50000,1000,MPU_ES050,52,103072.0871,126307.7274,79453.2955,9815.399977,12991.07086,6636.072219
x,40,65,high,300000,50000,1000,MPU_ES050,53,108942.3928,134434.1005,83047.11054,10131.3111,13541.52624,6692.795977
x,40,65,high,300000,50000,1000,MPU_ES050,54,114999.9391,142834.1129,86805.52924,10441.52225,14129.26413,6794.977195
x,40,65,high,300000,50000,1000,MPU_ES050,55,121481.7453,152060.1554,90818.29888,10770.00407,14672.13312,6878.385127
x,40,65,high,300000,50000,1000,MPU_ES050,56,128229.6451,161079.9949,95122.74805,11090.24311,15195.1725,6975.613742
x,40,65,high,300000,50000,1000,MPU_ES050,57,135392.0564,171037.5758,99331.50715,11436.17128,15751.93494,7078.842264
x,40,65,high,300000,50000,1000,MPU_ES050,58,142872.2915,181233.8058,103735.6546,11794.07511,16332.47431,7163.816912
x,40,65,high,300000,50000,1000,MPU_ES050,59,150825.393,192899.9483,108489.1057,12143.62376,16928.09029,7263.603346
x,40,65,high,300000,50000,1000,MPU_ES050,60,158916.839,204077.558,113492.7112,12491.39118,17527.90587,7375.83176
x,40,65,high,300000,50000,1000,MPU_ES050,61,167258.5939,215117.5801,118136.3481,12833.19349,18125.03691,7423.368498
x,40,65,high,300000,50000,1000,MPU_ES050,62,176288.2596,227783.6405,123531.6899,13213.0913,18784.30998,7506.016999
x,40,65,high,300000,50000,1000,MPU_ES050,63,185568.0552,241313.8754,129221.3326,13570.69473,19340.02256,7608.957259
x,40,65,high,300000,50000,1000,MPU_ES050,64,195302.7252,254586.0732,134275.7834,13929.77128,19928.40046,7705.316562
x,40,65,high,300000,50000,1000,MPU_ES050,65,205670.91,269398.5246,140933.6587,14332.76079,20613.88083,7821.316748
x,40,65,high,300000,50000,1000,MPU_ES060,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES060,41,53570.21525,58094.69386,49107.12065,6669.454446,7414.783325,5925.889785
x,40,65,high,300000,50000,1000,MPU_ES060,42,57291.70571,64038.41935,50582.71327,6963.029519,8052.431311,5873.239632
x,40,65,high,300000,50000,1000,MPU_ES060,43,61240.66202,69948.87546,52580.62266,7263.070584,8637.185545,5892.702509
x,40,65,high,300000,50000,1000,MPU_ES060,44,65328.01332,75865.91993,54818.72813,7559.461431,9227.221379,5910.705922
x,40,65,high,300000,50000,1000,MPU_ES060,45,69645.74905,81915.04747,57258.91323,7866.801293,9793.17937,5958.144694
x,40,65,high,300000,50000,1000,MPU_ES060,46,74250.54549,88538.34882,59670.38872,8187.95843,10345.51617,5997.204132
x,40,65,high,300000,50000,1000,MPU_ES060,47,79022.04293,95503.02817,62419.35803,8517.348342,10955.20793,6096.740839
x,40,65,high,300000,50000,1000,MPU_ES060,48,84101.61043,102934.5467,65359.86177,8846.358557,11514.12095,6188.191288
x,40,65,high,300000,50000,1000,MPU_ES060,49,89466.43836,110530.5332,68532.80402,9187.823256,12113.32113,6281.106359
x,40,65,high,300000,50000,1000,MPU_ES060,50,94994.98527,118035.5844,71839.5327,9529.634483,12675.52977,6376.738666
x,40,65,high,300000,50000,1000,MPU_ES060,51,100867.7192,126348.6314,75276.08418,9882.692805,13286.84412,6457.702194
x,40,65,high,300000,50000,1000,MPU_ES060,52,106939.5351,135441.1552,78341.30995,10229.63699,13915.38056,6559.297247
x,40,65,high,300000,50000,1000,MPU_ES060,53,113469.8879,145088.4211,81965.85148,10584.00101,14557.77205,6615.073064
x,40,65,high,300000,50000,1000,MPU_ES060,54,120225.4885,153725.7678,85875.99902,10946.86989,15152.29982,6716.543353
x,40,65,high,300000,50000,1000,MPU_ES060,55,127633.7076,165014.0448,89954.03291,11337.24493,15779.38116,6829.265715
x,40,65,high,300000,50000,1000,MPU_ES060,56,135127.1237,174793.966,94041.35322,11714.77975,16472.10382,6928.93679
x,40,65,high,300000,50000,1000,MPU_ES060,57,143022.9632,185878.6298,98336.82838,12092.59376,17111.6057,6993.133345
x,40,65,high,300000,50000,1000,MPU_ES060,58,151322.6584,198479.77,103037.2459,12498.64475,17778.21768,7069.057747
x,40,65,high,300000,50000,1000,MPU_ES060,59,160192.4142,211537.9501,107493.1223,12912.57976,18538.38924,7160.378909
x,40,65,high,300000,50000,1000,MPU_ES060,60,169322.1284,225364.1273,112883.9961,13339.3468,19249.63716,7297.227046
x,40,65,high,300000,50000,1000,MPU_ES060,61,178930.7979,239158.1087,117858.8465,13768.88333,20042.33619,7389.013893
x,40,65,high,300000,50000,1000,MPU_ES060,62,189130.4539,253746.3917,123039.9257,14203.55029,20702.58727,7469.133402
x,40,65,high,300000,50000,1000,MPU_ES060,63,200040.6643,270745.9537,128828.225,14650.32164,21464.26785,7538.807235
x,40,65,high,300000,50000,1000,MPU_ES060,64,211076.212,286241.9632,134544.0225,15083.45322,22215.06527,7646.328559
x,40,65,high,300000,50000,1000,MPU_ES060,65,223188.1394,304760.6097,140257.3824,15539.64074,23075.19463,7742.780423
x,40,65,high,300000,50000,1000,MPU_ES070,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES070,41,53718.61459,58908.60727,48518.99334,6682.8873,7507.692764,5849.946335
x,40,65,high,300000,50000,1000,MPU_ES070,42,57698.32024,65498.59594,49921.62091,7005.199846,8222.892902,5773.233831
x,40,65,high,300000,50000,1000,MPU_ES070,43,61805.05643,71818.41956,51661.66671,7336.04109,8881.137658,5776.427529
x,40,65,high,300000,50000,1000,MPU_ES070,44,66158.53197,78411.96833,53925.1264,7675.183502,9535.882607,5819.768049
x,40,65,high,300000,50000,1000,MPU_ES070,45,70698.51512,84966.59977,56193.32991,8009.806768,10148.27026,5886.998608
x,40,65,high,300000,50000,1000,MPU_ES070,46,75563.38455,92105.46846,58644.13883,8360.517856,10750.59126,5942.312671
x,40,65,high,300000,50000,1000,MPU_ES070,47,80632.65569,99486.08645,61390.40906,8712.695366,11389.76946,6001.450353
x,40,65,high,300000,50000,1000,MPU_ES070,48,86062.87058,107567.5632,64161.33515,9091.811409,12034.74098,6059.163208
x,40,65,high,300000,50000,1000,MPU_ES070,49,91755.56051,115909.6472,67243.27041,9481.195632,12780.70003,6121.201576
x,40,65,high,300000,50000,1000,MPU_ES070,50,97754.01952,124791.7409,70109.39601,9868.26901,13372.51462,6225.267465
x,40,65,high,300000,50000,1000,MPU_ES070,51,104101.501,134481.2146,73328.59922,10268.52101,14128.79432,6320.449448
x,40,65,high,300000,50000,1000,MPU_ES070,52,110794.6468,144289.1642,77124.97147,10672.91299,14845.36825,6419.297657
x,40,65,high,300000,50000,1000,MPU_ES070,53,117968.0689,154715.252,80738.43558,11095.30832,15601.55502,6507.849043
x,40,65,high,300000,50000,1000,MPU_ES070,54,125457.917,165818.2597,84356.12038,11521.7828,16328.21896,6624.463249
x,40,65,high,300000,50000,1000,MPU_ES070,55,133385.0698,176744.8416,88466.91277,11967.53731,17156.90854,6765.691667
x,40,65,high,300000,50000,1000,MPU_ES070,56,141406.0245,189223.5043,92548.74335,12397.75462,17825.97207,6848.948698
x,40,65,high,300000,50000,1000,MPU_ES070,57,150055.4077,202232.154,97033.01982,12851.90823,18730.51371,6939.119285
x,40,65,high,300000,50000,1000,MPU_ES070,58,159257.7722,215886.1662,101221.2706,13319.12793,19446.95613,7043.557574
x,40,65,high,300000,50000,1000,MPU_ES070,59,168902.5561,229992.0812,106286.3215,13766.74714,20204.31437,7159.443792
x,40,65,high,300000,50000,1000,MPU_ES070,60,179025.1769,244924.769,111094.7675,14250.99288,21119.44988,7205.099228
x,40,65,high,300000,50000,1000,MPU_ES070,61,189764.5761,261676.1875,116128.974,14754.21148,21953.23759,7285.815693
x,40,65,high,300000,50000,1000,MPU_ES070,62,200929.7039,279847.0472,121472.9649,15245.86841,22931.46687,7402.27845
x,40,65,high,300000,50000,1000,MPU_ES070,63,212766.9677,297051.9382,126871.011,15763.35871,23749.46739,7519.291438
x,40,65,high,300000,50000,1000,MPU_ES070,64,225541.8994,316369.9164,132411.4206,16315.13233,24709.11814,7656.528769
x,40,65,high,300000,50000,1000,MPU_ES070,65,239022.2343,335743.5696,138386.4647,16868.99985,25659.77739,7727.136258
x,40,65,high,300000,50000,1000,MPU_ES080,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES080,41,53876.67408,59688.21523,48039.87738,6717.821425,7639.878396,5791.068339
x,40,65,high,300000,50000,1000,MPU_ES080,42,58091.34776,66953.80716,49361.37088,7067.950853,8439.246778,5709.281194
x,40,65,high,300000,50000,1000,MPU_ES080,43,62432.57288,73774.88238,51055.33316,7417.468818,9147.236098,5695.016893
x,40,65,high,300000,50000,1000,MPU_ES080,44,67103.99035,80968.06419,53166.11955,7794.262478,9881.258091,5706.224344
x,40,65,high,300000,50000,1000,MPU_ES080,45,72086.00123,88793.45457,55478.6253,8180.507477,10607.78774,5760.963331
x,40,65,high,300000,50000,1000,MPU_ES080,46,77282.73048,96714.99143,57984.12847,8569.523667,11312.40017,5817.741244
x,40,65,high,300000,50000,1000,MPU_ES080,47,82868.63768,104795.3508,60868.28047,8979.285602,12040.71531,5875.639854
x,40,65,high,300000,50000,1000,MPU_ES080,48,88744.73029,113452.3272,63686.0334,9391.773681,12714.79358,5990.545799
x,40,65,high,300000,50000,1000,MPU_ES080,49,94976.51716,123026.1412,66694.93021,9820.325205,13485.64296,6070.19392
x,40,65,high,300000,50000,1000,MPU_ES080,50,101478.5057,132410.7231,70208.10111,10239.42422,14214.78687,6141.044574
x,40,65,high,300000,50000,1000,MPU_ES080,51,108361.0736,143053.5891,73542.68609,10675.58801,15033.32838,6221.57367
x,40,65,high,300000,50000,1000,MPU_ES080,52,115717.722,154260.0392,76873.57212,11125.84323,15869.63969,6313.700097
x,40,65,high,300000,50000,1000,MPU_ES080,53,123375.1402,165512.8038,80615.75011,11612.96566,16733.04089,6429.773799
x,40,65,high,300000,50000,1000,MPU_ES080,54,131597.5614,178325.4215,84108.0411,12098.21926,17530.9078,6509.305429
x,40,65,high,300000,50000,1000,MPU_ES080,55,140332.0113,191712.9437,87966.17352,12601.07276,18435.66756,6621.205492
x,40,65,high,300000,50000,1000,MPU_ES080,56,149498.4814,205137.0428,92573.81771,13113.78812,19193.52695,6734.686856
x,40,65,high,300000,50000,1000,MPU_ES080,57,159188.6177,219971.9978,96473.90161,13617.30154,20081.01447,6830.827869
x,40,65,high,300000,50000,1000,MPU_ES080,58,169891.2783,237400.3124,101307.8264,14192.07839,21075.80259,6943.382518
x,40,65,high,300000,50000,1000,MPU_ES080,59,180836.9259,253051.3511,105728.6665,14757.92467,22162.26856,7030.646355
x,40,65,high,300000,50000,1000,MPU_ES080,60,192167.8825,271240.6281,111038.4168,15297.49333,23072.82282,7147.223423
x,40,65,high,300000,50000,1000,MPU_ES080,61,203720.9537,287817.1683,116504.2647,15833.9117,24014.12863,7268.543323
x,40,65,high,300000,50000,1000,MPU_ES080,62,216174.0483,307048.8942,121346.5631,16416.45881,25068.74565,7368.844392
x,40,65,high,300000,50000,1000,MPU_ES080,63,229275.6704,328109.6971,127263.8352,17022.38756,26105.91343,7467.732741
x,40,65,high,300000,50000,1000,MPU_ES080,64,243562.9651,350721.9367,133248.766,17678.61585,27122.12333,7640.297682
x,40,65,high,300000,50000,1000,MPU_ES080,65,258738.2255,374332.2766,139510.9723,18335.56466,28339.29787,7739.689728
x,40,65,high,300000,50000,1000,MPU_ES090,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,1000,MPU_ES090,41,54083.32001,60624.16449,47510.65937,6747.039625,7761.366626,5724.941383
x,40,65,high,300000,50000,1000,MPU_ES090,42,58497.80724,68297.14649,48561.51002,7129.999645,8641.393815,5620.324766
x,40,65,high,300000,50000,1000,MPU_ES090,43,63134.8859,75854.33373,50006.88855,7520.052691,9420.585757,5571.094998
x,40,65,high,300000,50000,1000,MPU_ES090,44,68052.13138,83734.48548,51987.90707,7925.506665,10244.00718,5551.679334
x,40,65,high,300000,50000,1000,MPU_ES090,45,73285.16028,92391.66355,54321.82957,8342.413913,11044.5383,5609.380022
x,40,65,high,300000,50000,1000,MPU_ES090,46,78685.73951,100586.4532,56547.57053,8757.776046,11808.70088,5650.972589
x,40,65,high,300000,50000,1000,MPU_ES090,47,84753.26098,109971.7315,59373.15978,9218.146911,12613.37935,5739.186146
x,40,65,high,300000,50000,1000,MPU_ES090,48,90927.69154,120091.6019,62042.47854,9667.02971,13494.87217,5756.916053
x,40,65,high,300000,50000,1000,MPU_ES090,49,97795.78656,130268.8518,64772.13587,10163.39484,14356.22481,5845.621183
x,40,65,high,300000,50000,1000,MPU_ES090,50,104766.2579,141358.073,67890.15834,10634.43831,15254.10949,5947.702312
x,40,65,high,300000,50000,1000,MPU_ES090,51,112359.3722,153541.6076,71337.13501,11135.47994,16114.96324,6042.173918
x,40,65,high,300000,50000,1000,MPU_ES090,52,120270.9539,165775.0309,74819.36621,11653.68839,17012.39139,6134.335443
x,40,65,high,300000,50000,1000,MPU_ES090,53,128746.8397,179438.0914,78362.00178,12189.26426,18050.74379,6260.018176
x,40,65,high,300000,50000,1000,MPU_ES090,54,137465.4467,193172.1865,82275.23853,12730.01475,19011.2902,6313.152989
x,40,65,high,300000,50000,1000,MPU_ES090,55,146770.9113,206417.9105,85708.9173,13298.89423,19907.51374,6435.368961
x,40,65,high,300000,50000,1000,MPU_ES090,56,156777.4199,222414.8931,89982.4981,13892.75449,20996.2905,6513.517548
x,40,65,high,300000,50000,1000,MPU_ES090,57,167286.4958,237925.8675,94985.80517,14497.12917,21981.14502,6622.499492
x,40,65,high,300000,50000,1000,MPU_ES090,58,178745.3533,256003.625,99398.71271,15128.00872,23091.73298,6742.04999
x,40,65,high,300000,50000,1000,MPU_ES090,59,190678.3905,274458.0629,104352.1535,15807.29035,24244.22262,6874.392912
x,40,65,high,300000,50000,1000,MPU_ES090,60,203366.1064,294106.0681,109068.7772,16492.24552,25436.26655,6968.174031
x,40,65,high,300000,50000,1000,MPU_ES090,61,216984.2213,315573.9165,113895.4457,17226.62343,26664.52005,7030.461727
x,40,65,high,300000,50000,1000,MPU_ES090,62,231677.6099,338776.1818,120080.6914,17982.68625,27753.56822,7173.704204
x,40,65,high,300000,50000,1000,MPU_ES090,63,246511.3438,364165.9196,125528.0589,18703.29047,29159.16502,7268.579483
x,40,65,high,300000,50000,1000,MPU_ES090,64,262363.3531,387262.292,130714.4244,19455.00365,30564.46049,7353.52236
x,40,65,high,300000,50000,1000,MPU_ES090,65,279426.6425,416342.8498,137150.9875,20286.12645,31908.96999,7480.955163
x,40,65,high,300000,50000,2500,MPU_ES010,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,2500,MPU_ES010,41,54164.97435,55785.4852,52539.55518,6739.46866,7260.372959,6217.043675
x,40,65,high,300000,50000,2500,MPU_ES010,42,58463.48523,60905.83169,56041.22154,7102.758079,7880.150724,6324.700976
x,40,65,high,300000,50000,2500,MPU_ES010,43,62916.5738,66046.73234,59759.63243,7459.857607,8440.261892,6465.660388
x,40,65,high,300000,50000,2500,MPU_ES010,44,67497.28427,71304.43713,63709.51493,7809.438077,8995.66084,6615.091878
x,40,65,high,300000,50000,2500,MPU_ES010,45,72254.24477,76700.78574,67785.86032,8159.534744,9535.521533,6742.112135
x,40,65,high,300000,50000,2500,MPU_ES010,46,77167.98204,82397.49172,71970.4092,8497.163887,10079.90322,6905.427236
x,40,65,high,300000,50000,2500,MPU_ES010,47,82239.09211,88151.60059,76349.82817,8844.753114,10596.6783,7059.336569
x,40,65,high,300000,50000,2500,MPU_ES010,48,87433.24297,94155.26042,80824.27558,9180.697809,11128.27413,7205.269639
x,40,65,high,300000,50000,2500,MPU_ES010,49,92859.01558,100230.8739,85454.38011,9516.943367,11678.94566,7357.54261
x,40,65,high,300000,50000,2500,MPU_ES010,50,98429.97666,106658.7221,90303.86838,9851.337611,12190.06605,7500.278573
x,40,65,high,300000,50000,2500,MPU_ES010,51,104210.3738,113191.1765,95344.28938,10169.7857,12737.16913,7631.820607
x,40,65,high,300000,50000,2500,MPU_ES010,52,110145.6736,119954.2736,100483.0134,10493.21245,13246.11527,7723.395216
x,40,65,high,300000,50000,2500,MPU_ES010,53,116248.0532,126978.4012,105607.7535,10810.09772,13745.61658,7873.138367
x,40,65,high,300000,50000,2500,MPU_ES010,54,122529.7155,134198.7443,110910.7156,11121.08001,14264.05166,7979.546214
x,40,65,high,300000,50000,2500,MPU_ES010,55,129053.6764,141535.4087,116438.838,11438.64178,14827.88637,8119.217526
x,40,65,high,300000,50000,2500,MPU_ES010,56,135759.1886,149235.2757,122189.99,11750.07825,15266.66839,8208.246392
x,40,65,high,300000,50000,2500,MPU_ES010,57,142741.7259,157397.7632,128062.8468,12041.52803,15748.78177,8315.706206
x,40,65,high,300000,50000,2500,MPU_ES010,58,149929.7389,165679.4083,133995.7371,12351.22809,16240.0313,8401.389051
x,40,65,high,300000,50000,2500,MPU_ES010,59,157297.2541,174191.7769,140206.3499,12665.63884,16802.94081,8503.744728
x,40,65,high,300000,50000,2500,MPU_ES010,60,164931.1698,182983.7886,146670.7873,12956.04702,17247.88373,8610.826129
x,40,65,high,300000,50000,2500,MPU_ES010,61,172826.5398,192300.4999,153395.5445,13240.97108,17739.0764,8673.373065
x,40,65,high,300000,50000,2500,MPU_ES010,62,181021.1075,201683.662,160249.4049,13542.42381,18252.27146,8757.645416
x,40,65,high,300000,50000,2500,MPU_ES010,63,189467.3831,211835.1665,167367.0035,13821.92261,18658.14741,8856.600348
x,40,65,high,300000,50000,2500,MPU_ES010,64,198104.5657,221718.5543,174543.3328,14118.05044,19231.88437,8918.258848
x,40,65,high,300000,50000,2500,MPU_ES010,65,207097.331,232320.9873,182026.5023,14405.38492,19739.85681,8986.677335
x,40,65,high,300000,50000,2500,MPU_ES020,40,300000,300000,300000,38268.95097,38268.95097,38268.95097
x,40,65,high,300000,50000,2500,MPU_ES020,41,54358.83629,56414.17463,52301.60083,6764.487353,7296.235791,6223.240144
x,40,65,high,300000,50000,2500,MPU_ES020,42,58878.316,61954.92755,55765.92054,7149.80592,7934.499256,6355.421739
x,40,65,high,300000,50000,2500,MPU_ES020,43,63531.36584,67526.13342,59479.01688,7529.980904,8537.633037,6504.950538
x,40,65,high,300000,50000,2500,MPU_ES020,44,68362.1457,73304.2475,63463.15179,7907.628342,9147.70768,6669.249106
x,40,65,high,300000,50000,2500,MPU_ES020,45,73397.75952,79068.86857,67672.36931,8292.339067,9738.478963,6843.190727
x,40,65,high,300000,50000,2500,MPU_ES020,46,78622.6873,85326.65473,72009.54011,8661.007468,10326.06981,7012.30514
x,40,65,high,300000,50000,2500,MPU_ES020,47,84025.96134,91589.33229,76433.41079,9033.342068,10885.13639,7199.737013
x,40,65,high,300000,50000,2500,MPU_ES020,48,89625.11581,98291.22924,81005.05829,9419.368409,11490.01597,7356.68593
x,40,65,high,300000,50000,2500,MPU_ES020,49,95452.37931,105108.7899,85743.63613,9782.665365,12022.85142,7496.074406
x,40,65,high,300000,50000,2500,MPU_ES020,50,101410.9993,112108.1547,90612.74389,10149.52448,12647.24274,7658.148134
x,40,65,high,300000,50000,2500,MPU_ES020,51,107611.2999,119388.6507,95753.37764,10516.77253,13214.43776,7809.213475
x,40,65,high,300000,50000,2500,MPU_ES020,52,113998.5169,126806.7369,101042.2608,10890.4018,13787.18883,7975.724792
x,40,65,high,300000,50000,2500,MPU_ES020,53,120772.6995,134922.0248,106559.3577,11266.85458,14389.52905,8118.197961
x,40,65,high,300000,50000,2500,MPU_ES020,54,127724.9357,143368.0555,112191.8995,11634.80739,14974.69577,8245.227162
x,40,65,high,300000,50000,2500,MPU_ES020,55,134952.4341,151751.891,118131.959,11990.30825,15544.31645,8419.448724
x,40,65,high,300000,50000,2500,MPU_ES020,56,142475.2718,160688.226,124113.9551,12353.65106,16070.86268,8557.330437
x,40,65,high,300000,50000,2500,MPU_ES020,57,150217.8109,169959.2918,130264.9508,12713.5499,16657.05915,8687.502583
x,40,65,high,300000,50000,2500,MPU_ES020,58,158194.1726,179361.8051,136766.967,13074.8899,17290.39447,8836.372738
x,40,65,high,300000,50000,2500,MPU_ES020,59,166371.1991,189226.0243,143180.3083,13413.17962,17872.36165,8940.918137
x,40,65,high,300000,50000,2500,MPU_ES020,60,174964.8773,199453.8795,150049.5652,13754.31087,18349.48226,9077.064055
x,40,65,high,300000,50000,2500,MPU_ES020,61,183778.4017,210179.8226,156912.5234,14111.12237,18903.55828,9200.186071
x,40,65,high,300000,50000,2500,MPU_ES020,62,193084.4783,221933.832,164182.385,14451.71652,19454.10354,9304.717288
x,40,65,high,300000,50000,2500,MPU_ES020,63,202587.2504,233210.6804,171666.6958,14802.11493,19999.60781,9436.594151
