Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,50,104879.9,148412.7,61006.96,12638.77,18516.36,6578.689
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,51,105579.1,152240.4,57960.56,12426.15,18601.01,6107.522
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,52,106318.2,156526.2,55191.85,12237.88,18747.53,5618.746
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,53,106969.2,160435,51951.12,12044.71,18751.95,5165.707
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,54,107804.2,165495.6,48762.93,11867.55,18818.61,4704.013
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,55,108555.7,169662.6,45604.84,11673.44,18751.73,4255.213
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,56,109413.3,175377.7,42075.66,11503.86,18805.86,3812.933
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,57,110441.9,180592.9,38791.1,11369.94,18902.7,3429.411
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,58,111460.9,186010.1,34976.26,11220.52,18958.59,3016.403
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,59,112289.5,191223.6,30993.59,11048.38,19116.97,2619.406
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,60,113379.1,196816.4,27105.25,10881.43,18972.31,2238.787
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,61,114357,202420.5,23134.14,10726.73,18974.44,1825.816
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,62,115735.7,208399.8,18648.91,10602.66,19035.65,1444.793
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,63,116838.6,216071.1,14221.29,10482.83,19088.57,1080.095
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,64,118103.7,223279.4,9570.979,10357.42,19240.23,708.95
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES080,1,10,20000,65,119601,230641.8,4672.512,10266.56,19349.64,332.566
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,41,100769.9,112719.9,88741.93,14948.02,17189.78,12703.23
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,42,101501.8,118698.1,84141.2,14716.79,17905.39,11535.34
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,43,102273.2,123867.3,80205.73,14494.82,18366.57,10614.86
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,44,103158.2,128833.9,76843,14295.55,18655.52,9849.388
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,45,104045.9,133609.8,74233.97,14111.09,19058.63,9180.025
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,46,104940.4,137910.7,71346.67,13898.7,19207.45,8539.233
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,47,105948.7,143295.2,68258.3,13736.65,19375.98,7932.169
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,48,107058.9,148458.5,65142.08,13578.93,19627.84,7406.978
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,49,108212,154064.2,62165.81,13430.85,19784.68,6840.123
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,50,109433.8,159024.8,59589.73,13275.09,20061.72,6293.702
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,51,110489.3,163317.8,56680.57,13100.46,20190.68,5798.893
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,52,111840.5,168964.6,53410.38,12965.8,20488.09,5322.237
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,53,113192,175202.5,49917.87,12845.92,20487.15,4915.345
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,54,114866.6,181422.4,46645.05,12768.93,20754.62,4452.037
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,55,116624.1,187990.8,43343.92,12686.03,20924.66,4003.787
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,56,118557,195413,40219.41,12630.69,21085.73,3578.313
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,57,120305.3,201323.9,36335.54,12532.41,21337.4,3141.208
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,58,122158.8,209622.2,32260.23,12433.79,21697.51,2751.884
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,59,123792,215893.1,28283.55,12327.34,21666.33,2323.796
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,60,125943.4,223185.2,23977.52,12277.17,21932.19,1946.422
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,61,128005.5,230550.1,19839.76,12224.52,22016.21,1541.247
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,62,130157.9,240062.7,15332.19,12168.41,22293.3,1157.25
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,63,132994.2,249775.1,10822.43,12167.62,22532.56,800.5109
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,64,135728.6,262699.2,6085.273,12141.59,22854.34,422.62
disability case 2 - older age,40,65,200000,100000,15000,MPU_ES090,1,10,20000,65,138685,272421.1,1006.925,12165.22,23180.4,60.93903
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,41,100552.7,103519.1,97569.69,14897.62,16022.72,13744.23
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,42,101150.8,105431.1,96887.26,14635.34,16205.49,13065.3
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,43,101752.1,107102.6,96412.63,14394.28,16302.12,12493.75
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,44,102374.4,108633.3,96085.57,14132.45,16286.49,11994.04
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,45,103039.4,110232.4,95770.52,13888.93,16266.8,11512.59
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,46,103748,111792,95707.82,13635.83,16192.16,11078.31
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,47,104423.1,113224.2,95675.65,13390.82,16053.38,10690.78
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,48,105166.2,114680.3,95567.13,13160.12,16031.89,10316.31
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,49,105860.2,116062.7,95500.52,12928.03,15842.05,9989.929
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,50,106613.9,117589.3,95443.55,12707.24,15745.47,9673.883
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,51,107422.4,119249.7,95544.83,12497.81,15636.81,9358.787
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,52,108247.3,120949,95595.44,12278.74,15550.71,9069.054
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,53,109061.9,122502.1,95574.61,12071.86,15386.04,8798.947
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,54,109909.4,124191.8,95586.48,11876.39,15204.31,8557.611
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,55,110840.5,126001.5,95749.29,11673.71,15054.82,8314.548
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,56,111778.1,127707.2,95705.68,11482.04,14883.69,8050.598
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,57,112725.3,129425.2,95894.24,11295.84,14733.72,7858.045
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,58,113722.9,131514.6,95835.8,11121.09,14553.9,7638.029
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,59,114719.9,133150.5,96164.13,10927.38,14377.95,7421.16
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,60,115790.4,135086,96304.6,10743.69,14286.64,7200.686
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,61,116824.3,137320.3,96385.69,10581.63,14155.64,7044.712
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,62,117920.9,139072.8,96561.48,10418.37,13990.84,6853.595
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,63,119070.4,140967.9,96689.05,10249.99,13842.07,6683.79
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,64,120207.6,143208.8,97052.59,10088.47,13719.86,6501.252
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES010,1,10,20000,65,121424.8,145555.9,96979.36,9943.52,13576.67,6334.33
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,41,100965.5,104788.3,97176.84,14938.75,16108.65,13767.46
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,42,101951.1,107394.5,96552.69,14735.06,16372.73,13094.13
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,43,102894.2,109690.4,96020.99,14505.26,16486.9,12532.26
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,44,103910.5,112035.3,95762.24,14301.21,16535.55,12038.74
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,45,104917.3,114018.2,95607.65,14104.58,16579.28,11605.16
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,46,105975.2,116435.1,95490.81,13896.25,16545.93,11184.13
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,47,107089.2,118583.3,95682.91,13703.54,16528.14,10840.68
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,48,108298.6,120827.8,95783.03,13529.46,16489.35,10521.07
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,49,109545.9,123203,95801.32,13357.92,16459.99,10221.45
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,50,110787.5,125333.3,96016.49,13183.59,16475.71,9935.664
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,51,112126.4,127895.2,96304.96,13021.05,16411.9,9626.783
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,52,113471.9,130280.7,96647,12873.28,16356.36,9393.81
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,53,114783.5,132627.6,96946.58,12708.44,16306.24,9107.457
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,54,116182.8,135217.7,97122.06,12552.14,16199.2,8886.28
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,55,117704.5,137835.9,97511.14,12395.11,16112.05,8653.334
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,56,119232.5,140644,97770.63,12245.03,16046.36,8425.412
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,57,120868.4,143526.3,98258.57,12109.59,15970.99,8212.099
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,58,122628.1,146607.6,98575.56,11965.99,15872.07,8032.938
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,59,124324.8,149643.6,98924.03,11827,15779.88,7836.202
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,60,126090.8,152491.3,99428.43,11709.6,15670.76,7646.735
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,61,127957.4,155603.2,100147.4,11588.92,15653.99,7496.526
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,62,129859.4,158958.6,100574.4,11469.08,15567.51,7298.73
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,63,131837,162351.5,100991.1,11359.06,15460.96,7166.649
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,64,133909.8,166163.5,101489.3,11258.37,15324.17,7003.491
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES020,1,10,20000,65,136101,170008.6,102179.6,11152.9,15327.02,6849.566
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,41,101261.5,106035.9,96515.59,14986.26,16248.56,13740.16
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,42,102539,109552.3,95622.68,14812.66,16534.5,13093.2
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,43,103844.2,112570.6,95141.85,14643.6,16738.83,12550.27
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,44,105263.1,115542.9,94906.16,14461.66,16856.97,12068.32
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,45,106642.9,118471.9,94942.48,14306.57,16973.54,11654.08
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,46,108117.4,121221.6,94776.27,14163.28,17082.28,11278.67
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,47,109657.3,124288.9,94814.48,14005.42,17046.23,10952.82
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,48,111274.9,127686.3,95101.57,13872.02,17089.63,10640.24
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,49,112945.6,130500.2,95137.84,13754.03,17105.28,10323.11
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,50,114786.3,133866.3,95292.15,13616.15,17099.99,10064.41
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,51,116646,137363.2,95747.77,13504.19,17112.34,9792.538
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,52,118521.5,140716.2,96112.3,13390,17125.72,9548.704
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,53,120529.8,144348.6,96504.24,13273.88,17095.23,9313.344
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,54,122623.8,147902.8,96847.98,13178.76,17175.17,9107.305
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,55,124771.2,151791.2,97315.54,13076.52,17231.93,8869.038
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,56,127004,155668.1,97940.48,12981.91,17191.78,8692.314
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,57,129285.9,159532.4,98778.07,12885.63,17160.65,8511.808
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,58,131829.7,163740.9,99191.4,12803.51,17178.93,8318.556
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,59,134186.9,167588.7,99567.86,12722.55,17228.79,8151.518
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,60,136773,171958,100520.8,12652.71,17231.12,7972.287
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,61,139422.1,177081.4,101049.6,12585.17,17260.98,7807.687
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,62,142269.6,181616.8,101802.1,12526.63,17344.54,7629.883
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,63,145126.4,186574.3,102748.5,12453.97,17368.54,7493.42
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,64,148148.9,192270,103703.2,12406.23,17354.07,7324.897
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES030,1,10,20000,65,151208.5,197256.4,104589.6,12343.02,17465.64,7164.737
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,41,101603.3,107548.4,95614.54,15062.84,16425.45,13708.56
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,42,103281.6,111913.1,94511.32,14939.15,16831.36,13023.63
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,43,105048.5,116153,93997.38,14837.87,17179.41,12527.34
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,44,106856.8,120172,93698.55,14714.18,17351.16,12060.77
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,45,108784.2,124073.7,93598.82,14621.88,17587.22,11613.49
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,46,110797.6,128050.8,93854.59,14541.48,17778.79,11253.93
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,47,112866.7,131953.9,93908,14441.88,17879.77,10950.77
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,48,115073.9,136257.1,94045.64,14366.46,18049.31,10609.56
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,49,117343.1,140242.9,94259.76,14285.67,18218.52,10325.45
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,50,119680.7,144562.5,94618.22,14198.27,18367.91,10086.37
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,51,121998.4,148834.8,95071.1,14117.63,18479.51,9822.815
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,52,124506.6,153141.4,95769.71,14060.47,18540.83,9596.763
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,53,127156.7,157938.7,96307.76,14014.28,18625.53,9378.378
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,54,130067.9,163153.9,96908.67,13979.97,18796.57,9169.294
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,55,132968.7,168059.2,97587.92,13941.46,18950.73,8984.392
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,56,136022.7,173891.3,98104.23,13913.17,19023.95,8759.345
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,57,139201.6,178957.9,99003.94,13883.11,19098.2,8564.78
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,58,142488.5,185078.4,99729.42,13867.08,19282.01,8417.472
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,59,146104.5,191113,100409.2,13854.27,19432.72,8255.222
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,60,149759.1,196958.3,101636.7,13849.18,19534.17,8116.966
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,61,153569.9,203676.2,102548.3,13844.03,19651.63,7943.883
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,62,157629.3,211353.1,103188.5,13853.66,19839.66,7827.508
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,63,161772.3,218370.4,104416.2,13855.94,20054.27,7700.509
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,64,166065.3,225818.5,105883.8,13857.53,20131.23,7523.346
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES040,1,10,20000,65,170451.8,234329.4,106592.8,13865.57,20217.77,7394.011
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,41,101955.9,109292.5,94718.09,15092.09,16570.43,13576.31
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,42,104049.7,114535.1,93579.11,15029.51,17165.53,12935.46
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,43,106225.9,119426.9,93047.39,14988.84,17597.04,12416.54
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,44,108397.2,124101.6,92672.93,14939.64,17928.09,11956.61
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,45,110796.3,129089.9,92476.5,14914.04,18254,11572.81
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,46,113356.8,134039.1,92707.06,14891.83,18520.67,11202.18
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,47,115957.3,138954.1,92745.46,14870.96,18885.66,10866.47
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,48,118568.5,143815.9,92940.41,14839.97,19125.91,10552.51
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,49,121373.2,149334.7,93419.37,14804.26,19298.16,10268.49
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,50,124230.7,154233.8,93722.19,14782.71,19519.38,10022.88
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,51,127280.4,159999.4,94432.17,14787.41,19764.8,9751.394
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,52,130416.2,165779.6,94669.27,14786.9,19974.31,9518.674
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,53,133668.2,171324.4,95243.19,14796.78,20169.29,9311.312
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,54,137081.6,177520.7,95965.75,14820.68,20434.35,9116.622
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,55,140811.3,183789.9,97028.47,14869.7,20688.98,8945.138
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,56,144745.6,191095.5,97818.61,14927.11,20954.81,8772.087
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,57,148537.3,197642.5,98209.04,14954.78,21162.34,8569.478
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,58,152694,204961.4,99753.45,14987.64,21428.46,8440.629
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,59,157333.9,213660,100524.1,15063.34,21696.37,8308.859
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,60,162028.7,221675.7,101697.5,15132.07,21953.51,8126.696
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,61,166927.5,231246.5,102807.8,15209.94,22293.36,8018.058
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,62,171972.3,238954.2,103695.2,15297.63,22555.67,7858.844
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,63,177325.2,249072.3,105210.3,15383.51,22742.52,7785.958
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,64,182669.9,258380.9,106085.6,15459.69,22985.75,7656.53
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES050,1,10,20000,65,188613,267435.8,108325.9,15566.32,23232.99,7499.46
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,41,102218.4,110581.8,93787.47,15165.94,16847.75,13501.44
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,42,104638,116993.5,92424.5,15169.57,17525.76,12818.36
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,43,107253.6,122798,91874.27,15166.75,18037.81,12244.92
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,44,109954.1,128798.8,91287.3,15169.6,18519.13,11794.82
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,45,112687.9,134337,91089.48,15167.39,18904.97,11406.98
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,46,115470.4,139608.8,91313.49,15161.17,19250.77,11060.46
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,47,118485.2,145805.2,91129.56,15182.58,19748.71,10662.6
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,48,121661.8,151765.5,91163.65,15205.89,20009.17,10354.67
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,49,125034.8,158294,91796.92,15268.15,20436.72,10090.54
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,50,128692.5,164776.8,92411.46,15342.61,20706.34,9855.989
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,51,132561.4,171769.6,93136.58,15395.68,21077.33,9600.031
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,52,136645.5,179366.8,93839.6,15494.89,21407.35,9443.458
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,53,140866.4,186522.9,94071.93,15580.19,21735.92,9209.649
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,54,145376.4,195021.6,94784.2,15695.57,22109.4,9049.669
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,55,149907.3,203010.5,95992.41,15781.89,22568.87,8858.529
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,56,154862.1,212149.8,97064.74,15900.82,22916.43,8645.962
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,57,160151,221604.1,97878.7,16060.9,23349.26,8442.652
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,58,165424.5,230982.9,98727.31,16221.99,23729.3,8283.643
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,59,170949,240214.8,99872.39,16358.06,24317.39,8135.377
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,60,177064.7,251527.7,100786.2,16529.58,24797.95,8016.316
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,61,183481.4,263200.2,101848.3,16712.28,25303.3,7893.582
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,62,189959.9,274732.2,102954,16888.34,25684.37,7783.549
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,63,196737,287438.3,104144.7,17068.62,26056.95,7633.739
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,64,204039.2,298468.9,105351.5,17299.09,26453.04,7555.56
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES060,1,10,20000,65,211371.5,310775.2,107292.3,17485.82,26953.48,7419.301
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES070,1,10,20000,40,200000,200000,200000,30345.83,30345.83,30345.83
disability case 2 - older age,40,65,200000,100000,17500,MPU_ES070,1,10,20000,41,102519.8,112196.3,92890.99,15182.57,17004.35,13357.68
